class,icd10,disease,Inf_sexual,Inf_resp,Inf_Enteric,Inf_tropical,Inf_other,Maternal,Neonatal,Nutritionaldeficiencies,Neoplasms,cvd,chronic_resp,Dis_Digestive,Dis_Neurological,Dis_Mental,Dis_Substanceuse,Diabetes,Chronickidney,Skin,Senseorgan,Glaucoma,Cataract,Musculoskeletal,Congenitalbirthdefects,Urinary_maleinfertility,Gynecological,Hemoglobinopathies_hemolytic,Endocrinemetabolicimmune,Dis_oral,Inj_Transport,Inj_Unintentional
结缔组织的其他系统性受累(M35),M35.101,重叠结缔组织病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.102,混合性结缔组织病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.201,贝赫切特病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.201,Behcet病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.301,风湿性多肌痛,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.301,多病灶性纤维硬化病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.401,弥漫性(嗜酸细胞性)筋膜炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.601,克里斯琴-韦伯病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.601,复发性脂膜炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.601,Chritian-Weber病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.701,过度活动综合征,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.802,抗合成酶抗体综合征,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.803,嗜酸细胞增多-肌痛综合征,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.901,自体免疫病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.901,结缔组织病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.902+,结缔组织病肺间质纤维化,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
结缔组织的其他系统性受累(M35),M35.001,舍格伦氏综合征,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的系统性结缔组织疾患(M36),M36.101*,白血病性关节病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的系统性结缔组织疾患(M36),M36.201*,血友病性关节炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的系统性结缔组织疾患(M36),M36.801*,结缔组织结核,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的系统性结缔组织疾患(M36),M36.0*,肿瘤病引起的皮（多）肌炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的系统性结缔组织疾患(M36),M36.8*,分类于他处的其他疾病引起的系统性结缔组织疾患,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的系统性结缔组织疾患(M36),M36.2*,血友病性关节病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的系统性结缔组织疾患(M36),M36.3*,其他血液疾患引起的关节病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的系统性结缔组织疾患(M36),M36.4*,分类于他处的过敏反应引起的关节病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的系统性结缔组织疾患(M36),M36.1*,肿瘤病引起的关节病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊柱后凸和脊柱前凸(M40),M40.091,青年期姿势性脊柱后凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊柱后凸和脊柱前凸(M40),M40.291,脊柱后凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊柱后凸和脊柱前凸(M40),M40.261,腰椎后凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊柱后凸和脊柱前凸(M40),M40.591,脊柱前凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊柱后凸和脊柱前凸(M40),M40.391,直背综合征,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.492,脊髓灰质炎后脊柱侧凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.991,脊柱侧凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.992,脊柱后侧凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.994,脊柱后凸术后加重,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.941,胸椎侧凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.491,神经肌肉性脊柱侧凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.191,幼年型特发性脊柱侧凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.291,特发性脊柱侧弯,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.291,特发性脊柱侧凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.391,胸源性脊柱侧凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊髓侧弯[脊柱侧凸](M41),M41.091,婴儿特发性脊柱侧凸,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊柱骨软骨病(M42),M42.091,朔伊尔曼氏病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊柱骨软骨病(M42),M42.091,Scheuermann病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊柱骨软骨病(M42),M42.991,脊柱骨软骨病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊柱骨软骨病(M42),M42.191,成年脊柱骨软骨病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊柱骨软骨病(M42),M42.091,幼年型脊柱骨软骨病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.091,脊椎骨脱离,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.261,腰椎融合,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.271,腰骶关节强硬,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.301,颈腰综合征,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.411,复发性环枢椎半脱位,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.621,斜颈,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.622,肌原性斜颈,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.881,脊柱侧凸性骨盆,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.991,后天性脊柱变形,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.062,腰椎板不连,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.161,腰椎滑脱伴峡部断裂,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.061,腰椎峡部不连,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.162,腰椎滑脱,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.021,齿状突移位,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他变形性背部病(M43),M43.191,后天性脊椎滑脱,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
强直性脊椎炎(M45),M45  91,强直性脊柱炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
强直性脊椎炎(M45),M45  94,关节强硬性脊椎炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
强直性脊椎炎(M45),M45  93,幼年脊柱关节病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
强直性脊椎炎(M45),M45  92,类风湿性脊柱炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.091,脊柱肌腱端病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.181,骶髂关节炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.291,骨脓肿,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.292,椎骨骨髓炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.391,椎间盘感染(脓性),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.491,关节盘炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.891,化脓性脊柱炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.991,脊柱炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.992,椎间盘炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.993,脊柱关节病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.994,脊柱骨关节病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.995,炎性脊椎病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.996,变形性脊柱炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.061,腰椎棘上韧带损伤(陈旧性）,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.071,腰骶部骶棘肌脓肿,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.042,胸椎旁脓肿,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.961,腰椎小关节炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他炎性脊椎病(M46),M46.041,胸椎旁囊肿,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.121+,颈脊髓病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.122+,"颈椎病,脊髓型",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.141+,胸椎关节强硬伴脊髓病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.821,"颈椎病,混合型",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.841,胸椎关节强硬,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.861,腰椎骨质增生,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.842,胸椎骨质增生,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.921,颈椎病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.941,胸椎骨关节病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.862,腰椎椎体失稳,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.221+,脊髓型颈椎病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.822,颈椎骨质增生,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
脊椎关节强硬(M47),M47.861,腰椎骨关节炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.021,颈椎管狭窄,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.061,腰椎管狭窄,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.091,椎管狭窄,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.191,强直性骨肥厚,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.191,福雷斯蒂尔病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.191,Forestiernulls病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.291,脊椎棘突吻合,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.391,疲劳性骨折,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.392,创伤性脊椎病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.491,脊椎疲劳性骨折,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他脊椎病(M48),M48.041,胸椎管狭窄,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的脊椎病(M49),M49.021*,颈椎结核,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
分类于他处的疾病引起的脊椎病(M49),M49.061*,腰椎结核,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
分类于他处的疾病引起的脊椎病(M49),M49.062*,腰部结核性窦道,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
分类于他处的疾病引起的脊椎病(M49),M49.091*,脊柱结核,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
分类于他处的疾病引起的脊椎病(M49),M49.091*,结核性脊柱炎,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
分类于他处的疾病引起的脊椎病(M49),M49.092*,脊柱结核性截瘫,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
分类于他处的疾病引起的脊椎病(M49),M49.092*,波特氏截瘫,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
分类于他处的疾病引起的脊椎病(M49),M49.093*,结核性脊柱后凸,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
分类于他处的疾病引起的脊椎病(M49),M49.094*,脊柱结核性脓肿,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
分类于他处的疾病引起的脊椎病(M49),M49.041*,胸椎结核,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
颈椎间盘疾患(M50),M50.001+,颈椎间盘突出伴脊髓病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
颈椎间盘疾患(M50),M50.301,颈椎间盘变性,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
颈椎间盘疾患(M50),M50.201,颈椎间盘突出,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
颈椎间盘疾患(M50),M50.002+,胸椎间盘突出伴脊髓病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.401,施莫尔结,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.801,椎间盘膨隆,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.901,椎间盘疾患,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.101+,腰椎间盘突出伴马尾神经损伤,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.303,胸椎间盘变性,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.001+,椎间盘突出伴脊髓病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.401,Schmorlnulls结节,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.003+,腰椎间盘突出伴脊髓病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.201,胸椎间盘突出,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.202,腰椎间盘突出,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.301,腰骶椎间盘变性,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.302,椎间盘变性,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他椎间盘疾患(M51),M51.002+,椎间盘变性伴脊髓病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他背部病，不可归类在他处者(M53),M53.001,颈颅综合征,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他背部病，不可归类在他处者(M53),M53.101,颈臂综合征,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他背部病，不可归类在他处者(M53),M53.211,病理性环枢椎半脱位,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他背部病，不可归类在他处者(M53),M53.891,脊柱强直,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他背部病，不可归类在他处者(M53),M53.381,尾部痛,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他背部病，不可归类在他处者(M53),M53.382,骶髂关节错位,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
其他背部病，不可归类在他处者(M53),M53.291,脊柱不稳定,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.121,颈神经根炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.123,臂丛神经根炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.141,胸神经炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.171,腰骶神经根炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.172,腰骶神经根病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.191,神经根病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.192,神经根炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.193,多发性神经根炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.194,多发性感觉神经根病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.196,神经根痛,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.221,颈痛,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.381,坐骨神经痛,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.451,腰痛伴坐骨神经痛,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.551,腰痛,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.552,腰背痛,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.553,下背痛,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.554,第三横突综合征,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
背痛(M54),M54.122,颈神经根病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉钙化和骨化(M61),M61.091,外伤性骨化性肌炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉钙化和骨化(M61),M61.991,肌肉钙化,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉钙化和骨化(M61),M61.591,骨化性肌炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉钙化和骨化(M61),M61.191,进行性骨化性肌炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.896,腓肠肌肥大,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.895,横纹肌溶解,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.898,腹肌薄弱,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.899,肌张力不全,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.991,肌肉肿物,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.551,股四头肌废用性萎缩,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.841,指肌肉肥厚畸形,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.602,颈椎错位,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.601,软组织劳损,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.484,术后臀肌瘢痕伴挛缩,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.581,单侧肢体肌萎缩,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.091,肌肉分离,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.291,肌肉缺血性梗死,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.391,不动综合征(截瘫性),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.421,上肢肌挛缩,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.451,臀肌挛缩,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.461,下肢肌挛缩,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.491,肌挛缩,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.681,腰肌劳损,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.691,肌肉劳损,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.861,腓骨长肌滑脱,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.891,肌疝,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.892,肌肉瘢痕,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.894,肌间隙综合征,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
肌肉其他疾患(M62),M62.897,肌肉脂肪浸润,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的肌肉疾患(M63),M63.001*,腰大肌结核性脓肿,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的肌肉疾患(M63),M63.002*,胸大肌结核,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的肌肉疾患(M63),M63.003*,咀嚼肌结核,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的肌肉疾患(M63),M63.801*,恶性肿瘤肌病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的肌肉疾患(M63),M63.8*,分类于他处的疾病引起的肌肉的其他疾患,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的肌肉疾患(M63),M63.1*,分类于他处的原生动物和寄生虫感染引起的肌炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的肌肉疾患(M63),M63.2*,分类于他处的其他传染病引起的肌炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的肌肉疾患(M63),M63.3*,结节病性肌炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
分类于他处的疾病引起的肌肉疾患(M63),M63.0*,分类于他处的细菌性疾病引起的肌炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.091,滑膜骨软骨瘤病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.892,粘连性肌腱炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.291,钙化性肌腱炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.341,弹响指,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.342,扳机状指,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.461,桡骨茎突腱鞘炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.461,德奎尔万病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.461,DeQuervainnulls病,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.891,肌腱粘连,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.951,髋滑膜炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.961,膝滑膜炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.991,滑膜炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.992,腱鞘炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.971,足跟滑膜炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.893,局限性结节性滑膜炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.811,肩关节滑膜慢性肉芽肿性炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.941,腕滑膜炎,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜炎和腱鞘炎(M65),M65.092,腱鞘脓肿,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜和肌腱的自发性破裂(M66),M66.191,滑囊破裂,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜和肌腱的自发性破裂(M66),M66.591,非创伤性肌腱断裂,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜和肌腱的自发性破裂(M66),M66.391,屈肌腱自发性破裂,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
滑膜和肌腱的自发性破裂(M66),M66.291,伸肌腱自发性破裂,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
